,tsne_0,tsne_1,sampledornot
4336,-52.223835,-30.63315,Not sampled
4337,9.745455,-19.603712,Not sampled
4338,9.79798,-19.645144,Not sampled
4339,9.784747,-19.641087,Not sampled
4340,9.784747,-19.641087,Not sampled
4341,-38.32681,18.234972,sampled
4342,10.085443,-14.185286,Not sampled
4343,13.929922,-22.008806,Not sampled
4344,-46.014458,0.6451009,Not sampled
4345,13.889168,-22.002403,Not sampled
4346,13.936963,-23.244652,Not sampled
4347,9.9060545,-11.057618,sampled
4348,23.18999,-5.852846,sampled
4349,-43.074364,3.7640808,sampled
4350,15.328352,-13.648663,Not sampled
4351,3.319766,-36.65775,sampled
4352,-2.1017678,15.309529,Not sampled
4353,46.873177,18.75233,sampled
4354,3.319766,-36.65775,sampled
4355,-1.6101073,-30.48311,sampled
4356,-43.460934,3.8557897,sampled
4357,-1.6101073,-30.48311,sampled
4358,-1.6101073,-30.48311,sampled
4359,-0.94303644,-35.409317,sampled
4360,-11.680782,-30.629425,sampled
4361,-9.610553,9.937535,sampled
4362,-31.060913,18.236086,Not sampled
4363,-46.514503,19.152721,Not sampled
4364,21.105816,-17.121702,Not sampled
4365,-5.9189906,12.501004,sampled
4366,46.873226,18.752031,sampled
4367,12.996746,33.25647,sampled
4368,-68.30212,5.193528,sampled
4369,12.996534,33.256016,sampled
4370,12.271013,35.532402,sampled
4371,1.0450875,2.3168168,sampled
4372,21.860172,38.72498,Not sampled
4373,21.290873,-18.460497,Not sampled
4374,10.731953,35.81767,sampled
4375,-7.81116,12.116891,sampled
4376,21.241137,-15.702375,Not sampled
4377,-42.49327,14.050502,sampled
4378,43.864403,-32.89129,sampled
4379,37.992523,-28.870384,sampled
4380,-19.801113,44.134026,sampled
4381,-33.182972,-15.296326,sampled
4382,-68.30229,5.193527,sampled
4383,-68.90413,-10.526092,Not sampled
4384,-28.226412,-23.65262,sampled
4385,-0.94303644,-35.409317,sampled
4386,9.993873,5.4309497,sampled
4387,40.907166,-49.52179,sampled
4388,-26.1077,-28.102228,Not sampled
4389,-67.31112,-0.54036826,sampled
4390,11.242138,4.1636634,sampled
4391,21.105825,-17.121765,Not sampled
4392,37.993076,-28.87042,sampled
4393,-21.027151,42.89935,sampled
4394,12.996535,33.25602,sampled
4395,-68.30339,5.19355,sampled
4396,-68.90429,-10.526104,Not sampled
4397,12.27092,35.532227,sampled
4398,-0.94303644,-35.409317,sampled
4399,21.860172,38.72498,Not sampled
4400,21.290869,-18.46039,Not sampled
4401,10.730451,35.815987,sampled
4402,-68.2589,-0.42391282,sampled
4403,21.241116,-15.702359,Not sampled
4404,37.99224,-28.870216,sampled
4405,-20.655895,43.479607,sampled
4406,-7.4812584,11.013474,sampled
4407,-68.30339,5.19355,sampled
4408,-68.90413,-10.526092,Not sampled
4409,-28.226412,-23.65262,sampled
4410,-1.6101073,-30.48311,sampled
4411,3.9425192,18.228207,Not sampled
4412,41.204826,-54.09019,sampled
4413,-26.107702,-28.102228,Not sampled
4414,-68.20963,-0.48809233,sampled
4415,24.790442,6.8352995,sampled
4416,46.898815,19.033682,sampled
4417,12.996534,33.256016,sampled
4418,-68.30339,5.19355,sampled
4419,12.996746,33.25647,sampled
4420,12.271381,35.53282,sampled
4421,-6.7274885,14.685122,Not sampled
4422,21.860172,38.72498,Not sampled
4423,21.290873,-18.460497,Not sampled
4424,10.729039,35.814842,sampled
4425,-6.7274885,14.685122,Not sampled
4426,21.241137,-15.702375,Not sampled
4427,12.996739,33.256454,sampled
4428,-68.30289,5.1935453,sampled
4429,12.996535,33.25602,sampled
4430,12.2710495,35.53254,sampled
4431,-3.3016188,11.363452,sampled
4432,21.860172,38.72498,Not sampled
4433,21.290821,-18.46049,Not sampled
4434,10.729069,35.81467,sampled
4435,-1.6101073,-30.48311,sampled
4436,21.241114,-15.702347,Not sampled
4437,-68.30339,5.19355,sampled
4438,-68.90573,-10.526128,Not sampled
4439,-28.231255,-23.641691,sampled
4440,-0.94303644,-35.409317,sampled
4441,38.233257,38.006496,Not sampled
4442,41.204826,-54.09019,sampled
4443,-26.1077,-28.102228,Not sampled
4444,-67.69185,0.08805446,sampled
4445,24.790442,6.8352995,sampled
4446,-68.90429,-10.526104,Not sampled
4447,12.2710495,35.53254,sampled
4448,-1.6101073,-30.48311,sampled
4449,21.859837,38.722836,Not sampled
4450,21.29086,-18.460457,Not sampled
4451,10.729039,35.814842,sampled
4452,-68.72535,-1.2775283,sampled
4453,21.241137,-15.702375,Not sampled
4454,12.2710495,35.53254,sampled
4455,-6.671935,13.187492,sampled
4456,21.860172,38.72498,Not sampled
4457,21.290813,-18.460419,Not sampled
4458,10.730451,35.815987,sampled
4459,2.3353014,-40.987007,Not sampled
4460,21.241114,-15.702347,Not sampled
4461,1.5514072,-40.03926,sampled
4462,9.993873,5.4309497,sampled
4463,40.90917,-49.521797,sampled
4464,-26.107702,-28.102228,Not sampled
4465,-68.039505,-0.09956513,sampled
4466,40.898277,-49.28029,sampled
4467,21.859838,38.722942,Not sampled
4468,21.290825,-18.460653,Not sampled
4469,10.730461,35.815697,sampled
4470,-2.433743,-44.502895,sampled
4471,21.241146,-15.702261,Not sampled
4472,41.204826,-54.09019,sampled
4473,-26.1077,-28.102228,Not sampled
4474,-67.772194,-0.07802032,sampled
4475,24.790442,6.8352995,sampled
4476,-26.107706,-28.10218,Not sampled
4477,-67.770836,-0.07808719,sampled
4478,24.790442,6.8352995,sampled
4479,-68.35522,-0.49671823,sampled
4480,11.242183,4.163774,sampled
4481,21.241116,-15.702359,Not sampled
4482,-42.49327,14.050502,sampled
4483,-44.175777,19.9273,sampled
4484,-8.640062,-30.381514,sampled
4485,-50.652237,22.205816,sampled
4486,-61.35847,40.294655,Not sampled
4487,2.9780407,-39.355465,sampled
4488,-2.3271785,60.219105,Not sampled
4489,18.16614,-43.27722,sampled
4490,18.16614,-43.27722,sampled
4491,67.63093,1.10954,sampled
4492,-44.175777,19.9273,sampled
4493,18.16614,-43.27722,sampled
4494,-42.492653,20.783373,sampled
4495,-9.153864,12.2137,sampled
4496,-53.37784,17.400627,Not sampled
4497,-1.7430807,61.212494,Not sampled
4498,-1.7430807,61.212494,Not sampled
4499,1.1645283,-30.558212,sampled
4500,-42.49327,14.050502,sampled
4501,-44.175777,19.9273,sampled
4502,1.1645283,-30.558212,sampled
4503,-50.651924,22.205822,sampled
4504,-61.359188,40.294636,Not sampled
4505,1.1645283,-30.558212,sampled
4506,-2.3271785,60.219105,Not sampled
4507,18.16614,-43.27722,sampled
4508,18.16614,-43.27722,sampled
4509,67.63093,1.10954,sampled
4510,-42.492653,20.783373,sampled
4511,18.16614,-43.27722,sampled
4512,-44.175777,19.9273,sampled
4513,5.142502,14.135728,sampled
4514,-53.378666,17.40063,Not sampled
4515,-1.750601,61.217342,Not sampled
4516,-1.7658503,61.225647,Not sampled
4517,-0.94303644,-35.409317,sampled
4518,-45.190376,19.795965,sampled
4519,-0.94303644,-35.409317,sampled
4520,-50.651863,22.205853,sampled
4521,-61.359188,40.294636,Not sampled
4522,-0.94303644,-35.409317,sampled
4523,-2.327079,60.2185,Not sampled
4524,18.16614,-43.27722,sampled
4525,18.16614,-43.27722,sampled
4526,69.3166,1.089488,sampled
4527,-42.288414,15.652548,sampled
4528,18.16614,-43.27722,sampled
4529,-42.288414,15.652548,sampled
4530,-0.5732921,12.180461,sampled
4531,-53.378666,17.40063,Not sampled
4532,-1.750601,61.217342,Not sampled
4533,-1.7549571,61.221146,Not sampled
4534,-8.640062,-30.381514,sampled
4535,-42.49327,14.050502,sampled
4536,-50.652466,22.204988,sampled
4537,-61.359188,40.294636,Not sampled
4538,-8.640062,-30.381514,sampled
4539,-2.3272116,60.21599,Not sampled
4540,18.16614,-43.27722,sampled
4541,20.243992,-41.094387,sampled
4542,69.2958,1.1054451,sampled
4543,-42.49327,14.050502,sampled
4544,20.243992,-41.094387,sampled
4545,-42.49327,14.050502,sampled
4546,-6.267351,8.802648,sampled
4547,-53.377834,17.400637,Not sampled
4548,-1.750601,61.217342,Not sampled
4549,-1.7511772,61.217464,Not sampled
4550,-11.680782,-30.629425,sampled
4551,-46.389744,13.067459,sampled
4552,-61.29522,41.65315,Not sampled
4553,-8.640062,-30.381514,sampled
4554,5.5835834,52.01257,Not sampled
4555,18.16614,-43.27722,sampled
4556,18.16614,-43.27722,sampled
4557,68.098114,0.8246899,sampled
4558,-4.2182465,16.455526,Not sampled
4559,20.243992,-41.094387,sampled
4560,-9.610553,9.937535,sampled
4561,-1.1674166,13.240131,sampled
4562,69.61977,0.71629316,sampled
4563,7.071222,51.744385,Not sampled
4564,7.071222,51.744385,Not sampled
4565,-8.640062,-30.381514,sampled
4566,47.290283,17.873798,sampled
4567,-8.640062,-30.381514,sampled
4568,5.5820103,52.006687,Not sampled
4569,20.243992,-41.094387,sampled
4570,20.243992,-41.094387,sampled
4571,69.2958,1.1054451,sampled
4572,-1.1674166,13.240131,sampled
4573,20.243992,-41.094387,sampled
4574,3.514244,12.908836,sampled
4575,-0.2658713,14.416204,sampled
4576,67.83367,1.4382449,sampled
4577,7.071222,51.744385,Not sampled
4578,7.071345,51.744514,Not sampled
4579,-11.680782,-30.629425,sampled
4580,-46.11016,14.801925,sampled
4581,-2.3268845,60.218754,Not sampled
4582,18.16614,-43.27722,sampled
4583,20.243992,-41.094387,sampled
4584,68.57841,1.3644857,sampled
4585,-46.11016,14.801925,sampled
4586,20.243992,-41.094387,sampled
4587,-46.11016,14.801925,sampled
4588,-9.610553,9.937535,sampled
4589,-53.378666,17.40063,Not sampled
4590,-1.7549571,61.221146,Not sampled
4591,-1.7549571,61.221146,Not sampled
4592,-5.6000705,15.913184,Not sampled
4593,-47.927486,14.997453,sampled
4594,22.424109,-39.767868,Not sampled
4595,22.424109,-39.767868,Not sampled
4596,69.564766,0.5403087,sampled
4597,-1.7773458,10.991248,sampled
4598,20.243992,-41.094387,sampled
4599,-0.9944012,11.145797,sampled
4600,5.5850453,12.808156,sampled
4601,68.098114,0.8246899,sampled
4602,6.514971,12.164135,sampled
4603,7.071187,51.744347,Not sampled
4604,-9.953195,-28.073278,sampled
4605,-47.927486,14.997453,sampled
4606,20.243992,-41.094387,sampled
4607,68.57841,1.3644857,sampled
4608,-46.11016,14.801925,sampled
4609,20.243992,-41.094387,sampled
4610,-46.11016,14.801925,sampled
4611,-0.43981627,11.100652,sampled
4612,-53.378666,17.40063,Not sampled
4613,-1.7549571,61.221146,Not sampled
4614,-1.7549571,61.221146,Not sampled
4615,-11.680782,-30.629425,sampled
4616,-46.11016,14.801925,sampled
4617,68.57841,1.3644857,sampled
4618,-46.11016,14.801925,sampled
4619,20.243992,-41.094387,sampled
4620,-46.11016,14.801925,sampled
4621,-0.2658713,14.416204,sampled
4622,-53.378666,17.40063,Not sampled
4623,-1.7796106,61.23081,Not sampled
4624,-1.7651482,61.22651,Not sampled
4625,-8.640062,-30.381514,sampled
4626,-46.11016,14.801925,sampled
4627,-46.11016,14.801925,sampled
4628,20.243992,-41.094387,sampled
4629,-46.11016,14.801925,sampled
4630,-3.3738315,13.032857,sampled
4631,-53.377834,17.400637,Not sampled
4632,-1.7651482,61.22651,Not sampled
4633,-1.7651482,61.22651,Not sampled
4634,3.319766,-36.65775,sampled
4635,-46.11016,14.801925,sampled
4636,20.243992,-41.094387,sampled
4637,-45.152637,16.19174,sampled
4638,1.2399474,14.988352,Not sampled
4639,-53.377834,17.400637,Not sampled
4640,-1.7651482,61.22651,Not sampled
4641,-1.7541527,61.216526,Not sampled
4642,-4.9825225,-33.0687,sampled
4643,-40.918316,16.6311,sampled
4644,-40.918316,16.6311,sampled
4645,-4.919729,12.327088,sampled
4646,-53.378666,17.40063,Not sampled
4647,-1.7541527,61.216526,Not sampled
4648,-1.7541527,61.216526,Not sampled
4649,-10.107795,-32.732,sampled
4650,-40.918316,16.6311,sampled
4651,4.2989,4.4036107,sampled
4652,69.3166,1.089488,sampled
4653,7.071421,51.74399,Not sampled
4654,7.071423,51.743988,Not sampled
4655,-10.107795,-32.732,sampled
4656,-41.349594,19.713987,sampled
4657,-53.378666,17.40063,Not sampled
4658,-1.7651482,61.22651,Not sampled
4659,-1.7651482,61.22651,Not sampled
4660,-7.093298,-33.178497,sampled
4661,-42.913857,19.455374,sampled
4662,7.071421,51.74399,Not sampled
4663,7.071421,51.74399,Not sampled
4664,-10.107795,-32.732,sampled
4665,-41.97565,18.330877,sampled
4666,7.0712986,51.742798,Not sampled
4667,-10.107795,-32.732,sampled
4668,-41.349594,19.713987,sampled
4669,-4.652052,-38.179337,sampled
4670,-41.97565,18.330877,sampled
4671,-41.97565,18.330877,sampled
